City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
545,Santiago Del Estero,AR,2020-11-01 15:37:20,-27.8,-64.26,82.83,27,0,8.1,clear sky
546,Mocajuba,BR,2020-11-01 15:37:20,-2.58,-49.51,98.98,31,27,3.65,scattered clouds
547,Pavlovskiy,RU,2020-11-01 15:37:20,57.84,54.84,28.8,96,8,2.66,clear sky
548,Puerto Madryn,AR,2020-11-01 15:34:51,-42.77,-65.04,86.7,15,0,12.82,clear sky
549,Cabras,IT,2020-11-01 15:37:20,39.93,8.53,63.16,80,0,6.08,clear sky
550,Montepuez,MZ,2020-11-01 15:37:21,-13.13,39.0,79.68,55,83,3.71,broken clouds
551,Batagay-Alyta,RU,2020-11-01 15:37:21,67.8,130.41,-4.95,89,98,1.86,overcast clouds
552,Kropotkin,RU,2020-11-01 15:37:21,45.44,40.58,64.0,63,75,6.51,broken clouds
553,Namatanai,PG,2020-11-01 15:37:21,-3.67,152.43,80.35,81,73,5.21,light rain
554,Canto Do Buriti,BR,2020-11-01 15:37:21,-8.11,-42.94,92.97,44,50,4.5,light rain
555,Yenagoa,NG,2020-11-01 15:37:22,4.92,6.26,82.36,81,99,5.28,moderate rain
556,Ordu,TR,2020-11-01 15:37:22,40.91,37.68,62.6,100,75,12.75,thunderstorm with light rain
557,Hirara,JP,2020-11-01 15:37:22,24.8,125.28,76.96,73,0,17.25,clear sky
558,Santa Maria,BR,2020-11-01 15:37:22,-29.68,-53.81,73.81,48,13,7.67,few clouds
559,Elizabeth City,US,2020-11-01 15:32:52,36.29,-76.25,71.6,73,90,10.29,overcast clouds
560,Muramatsu,JP,2020-11-01 15:35:09,37.68,139.18,57.0,66,100,3.0,light rain
561,Monrovia,LR,2020-11-01 15:37:23,6.3,-10.8,82.65,76,28,8.46,light rain
562,Sept-Iles,CA,2020-11-01 15:34:38,50.2,-66.38,37.4,51,92,11.41,overcast clouds
563,Obihiro,JP,2020-11-01 15:37:23,42.92,143.2,46.71,89,100,0.4,light rain
564,Sheridan,US,2020-11-01 15:32:43,44.83,-106.92,41.0,79,1,1.5,clear sky
565,Pochutla,MX,2020-11-01 15:37:23,15.74,-96.47,86.0,72,23,3.29,few clouds
566,Nadezhda,RU,2020-11-01 15:37:24,44.1,44.6,59.31,73,0,6.96,clear sky
567,Baruun-Urt,MN,2020-11-01 15:37:24,46.68,113.28,17.65,80,0,10.13,clear sky
568,Kasongo-Lunda,CD,2020-11-01 15:37:24,-6.47,16.82,83.79,66,24,2.1,few clouds
569,Havelock,US,2020-11-01 15:33:32,34.88,-76.9,73.99,73,75,10.29,broken clouds
570,Severo-Yeniseyskiy,RU,2020-11-01 15:37:24,60.37,93.04,28.72,98,100,13.22,overcast clouds
571,Thinadhoo,MV,2020-11-01 15:37:24,0.53,72.93,83.86,73,56,10.71,light rain
572,Juba,SS,2020-11-01 15:37:25,4.85,31.58,83.89,50,70,2.17,broken clouds
573,Nichinan,JP,2020-11-01 15:37:25,31.6,131.37,68.95,80,59,7.2,broken clouds
574,Treinta Y Tres,UY,2020-11-01 15:37:25,-33.23,-54.38,68.31,48,0,5.17,clear sky
575,Sibolga,ID,2020-11-01 15:37:25,1.74,98.78,77.13,81,100,2.68,overcast clouds
576,Springdale,US,2020-11-01 15:37:25,36.19,-94.13,51.01,57,1,16.11,clear sky
577,San Blas,MX,2020-11-01 15:37:25,21.52,-105.27,60.8,93,5,4.05,mist
578,Tamazunchale,MX,2020-11-01 15:37:26,21.27,-98.78,74.37,56,16,2.28,few clouds
579,Basar,IN,2020-11-01 15:37:26,27.98,94.67,64.65,88,37,1.97,scattered clouds
580,Homer,US,2020-11-01 15:32:30,59.64,-151.55,26.01,41,1,11.41,clear sky
581,Motygino,RU,2020-11-01 15:37:26,58.18,94.76,29.46,99,100,6.55,overcast clouds
582,Vanimo,PG,2020-11-01 15:37:26,-2.67,141.3,79.18,84,75,5.14,light rain
583,Freeport,US,2020-11-01 15:37:12,40.66,-73.58,57.2,58,1,13.87,clear sky
584,Grand Gaube,MU,2020-11-01 15:37:27,-20.01,57.66,70.0,62,14,1.01,few clouds
585,Nong Kung Si,TH,2020-11-01 15:37:27,16.65,103.3,82.0,88,40,3.36,scattered clouds
586,Haldensleben,DE,2020-11-01 15:37:27,52.29,11.41,59.0,10,100,11.32,overcast clouds
587,Whyalla,AU,2020-11-01 15:37:27,-33.03,137.58,62.6,72,1,4.7,clear sky
588,Batavia,US,2020-11-01 15:37:27,41.85,-88.31,36.0,47,90,28.86,overcast clouds
589,Gikongoro,RW,2020-11-01 15:37:27,-2.46,29.57,61.93,86,14,2.62,light rain
590,Tynda,RU,2020-11-01 15:37:28,55.17,124.72,6.12,87,100,9.33,overcast clouds
591,Scarborough,GB,2020-11-01 15:37:28,54.28,-0.4,54.0,72,3,5.01,light rain
592,Eureka,US,2020-11-01 15:34:28,40.8,-124.16,44.6,100,1,3.36,mist
593,Komatsu,JP,2020-11-01 15:37:28,36.4,136.45,66.2,52,75,9.17,broken clouds
594,Conde,BR,2020-11-01 15:37:28,-7.26,-34.91,86.0,66,40,11.41,scattered clouds
595,Barpeta,IN,2020-11-01 15:37:28,26.32,91.0,78.8,100,75,5.01,mist
596,Mareeba,AU,2020-11-01 15:37:29,-17.0,145.43,69.8,94,48,2.26,scattered clouds
597,Parakou,BJ,2020-11-01 15:37:29,9.34,2.63,90.81,34,72,4.25,broken clouds
598,Shajapur,IN,2020-11-01 15:37:30,23.43,76.27,68.81,25,1,3.87,clear sky
599,Kasongo,CD,2020-11-01 15:37:30,-4.45,26.67,74.53,92,46,3.83,light rain
600,Kamaishi,JP,2020-11-01 15:37:30,39.27,141.88,56.75,77,96,11.81,moderate rain
601,Cap Malheureux,MU,2020-11-01 15:37:30,-19.98,57.61,70.0,62,16,1.01,few clouds
602,Vallenar,CL,2020-11-01 15:37:30,-28.57,-70.76,81.52,15,0,8.01,clear sky
603,Carutapera,BR,2020-11-01 15:37:31,-1.2,-46.02,89.44,53,69,8.28,broken clouds
604,Rudnichnyy,RU,2020-11-01 15:37:31,59.62,52.47,27.91,97,33,0.34,scattered clouds
605,Richards Bay,ZA,2020-11-01 15:37:31,-28.78,32.04,64.29,83,100,6.31,overcast clouds
606,Zlobin,HR,2020-11-01 15:37:31,45.29,14.65,60.01,82,20,4.7,few clouds
607,Ulladulla,AU,2020-11-01 15:37:31,-35.35,150.47,57.2,100,40,8.05,scattered clouds
608,Estevan,CA,2020-11-01 15:37:32,49.13,-102.98,28.4,74,1,9.17,clear sky
609,Trofors,NO,2020-11-01 15:37:32,65.53,13.41,50.0,66,75,5.82,light rain
610,San Pedro,PH,2020-11-01 15:37:32,14.35,121.02,77.0,88,90,16.11,overcast clouds
611,Bathsheba,BB,2020-11-01 15:37:33,13.22,-59.52,84.2,79,40,20.8,scattered clouds
612,Luanda,AO,2020-11-01 15:35:22,-8.84,13.23,82.4,74,40,12.75,scattered clouds
613,Kununurra,AU,2020-11-01 15:37:33,-15.77,128.73,80.6,69,75,5.82,broken clouds
614,Mitsamiouli,KM,2020-11-01 15:37:33,-11.38,43.28,78.3,73,92,4.38,overcast clouds
615,Paraiso,CR,2020-11-01 15:37:33,9.84,-83.87,73.99,73,75,2.24,broken clouds
616,Yerbogachen,RU,2020-11-01 15:37:33,61.28,108.01,4.95,93,0,6.53,clear sky
617,Luangwa,ZM,2020-11-01 15:37:34,-15.62,30.42,88.54,33,25,5.35,scattered clouds
618,Isiro,CD,2020-11-01 15:37:34,2.77,27.62,72.09,94,89,1.9,overcast clouds
619,Sioux Lookout,CA,2020-11-01 15:37:34,50.1,-91.92,19.4,62,75,12.75,broken clouds
620,Padang,ID,2020-11-01 15:35:17,-0.95,100.35,79.3,71,100,2.91,moderate rain
621,Barranca,PE,2020-11-01 15:32:50,-10.75,-77.77,66.99,68,78,10.85,broken clouds
622,Atambua,ID,2020-11-01 15:37:35,-9.11,124.89,76.39,78,55,3.31,broken clouds
623,Akhisar,TR,2020-11-01 15:37:35,38.92,27.84,54.55,49,0,8.08,clear sky
624,Quibdo,CO,2020-11-01 15:37:35,5.69,-76.66,83.32,75,84,2.73,broken clouds
625,Poltavka,RU,2020-11-01 15:37:35,54.37,71.76,39.47,92,100,12.86,light rain
626,Morondava,MG,2020-11-01 15:37:36,-20.28,44.28,79.38,77,75,14.07,broken clouds
627,Ciudad Bolivar,VE,2020-11-01 15:37:36,8.12,-63.55,90.39,53,61,7.76,broken clouds
628,Iralaya,HN,2020-11-01 15:37:36,15.0,-83.23,81.37,85,97,13.62,moderate rain
629,Codajas,BR,2020-11-01 15:37:36,-3.84,-62.06,84.88,68,96,0.22,light rain
630,Waingapu,ID,2020-11-01 15:37:37,-9.66,120.26,80.67,77,70,4.41,broken clouds
631,Bogorodskoye,RU,2020-11-01 15:37:37,56.55,37.88,39.04,84,100,10.51,overcast clouds
632,Uvat,RU,2020-11-01 15:37:37,59.14,68.9,28.42,98,21,7.9,few clouds
633,Monzon,ES,2020-11-01 15:37:37,41.91,0.19,71.6,46,0,4.7,clear sky
634,Lucea,JM,2020-11-01 15:37:37,18.45,-78.17,84.99,74,20,11.41,few clouds
635,Merauke,ID,2020-11-01 15:37:38,-8.47,140.33,80.33,80,89,14.88,overcast clouds
636,Ferme-Neuve,CA,2020-11-01 15:37:38,46.7,-75.45,35.6,93,100,9.17,light rain
637,Sola,VU,2020-11-01 15:37:38,-13.88,167.55,80.19,82,20,19.39,few clouds
638,Pimentel,PE,2020-11-01 15:37:38,-6.84,-79.93,68.0,68,20,10.29,few clouds
639,Kloulklubed,PW,2020-11-01 15:37:38,7.04,134.26,75.2,100,75,5.32,broken clouds
640,Miguel Calmon,BR,2020-11-01 15:33:42,-11.43,-40.59,79.88,67,90,4.68,overcast clouds
641,Osakarovka,KZ,2020-11-01 15:37:38,50.56,72.57,34.86,78,98,6.13,overcast clouds
642,Royan,FR,2020-11-01 15:37:39,45.63,-1.03,66.2,82,90,6.93,overcast clouds
643,Silifke,TR,2020-11-01 15:37:39,36.38,33.93,66.34,66,1,3.49,clear sky
644,Biak,ID,2020-11-01 15:37:39,-0.91,122.88,77.56,68,96,4.74,overcast clouds
645,Pucara,PE,2020-11-01 15:37:39,-15.98,-71.46,64.4,39,0,10.29,clear sky
646,Raditsa-Krylovka,RU,2020-11-01 15:37:39,53.32,34.36,41.0,93,90,11.18,light rain
647,Iringa,TZ,2020-11-01 15:37:39,-7.77,35.7,78.8,39,20,13.87,few clouds
648,Ust-Tsilma,RU,2020-11-01 15:37:40,65.44,52.15,28.53,96,57,6.24,broken clouds
649,San Carlos De Bariloche,AR,2020-11-01 15:33:02,-41.15,-71.31,80.01,24,0,5.82,clear sky
650,Igarka,RU,2020-11-01 15:37:40,67.47,86.58,23.14,97,100,20.31,light snow
651,Nola,IT,2020-11-01 15:37:40,40.92,14.53,66.2,63,75,3.36,broken clouds
652,Bafq,IR,2020-11-01 15:37:40,31.61,55.41,61.23,29,0,3.87,clear sky
653,Kalat,PK,2020-11-01 15:37:40,29.02,66.59,47.93,38,0,3.67,clear sky
654,Filingue,NE,2020-11-01 15:37:40,14.35,3.32,96.15,10,27,10.09,scattered clouds
655,Clovis,US,2020-11-01 15:37:41,36.83,-119.7,51.8,57,75,3.36,haze
656,Northam,GB,2020-11-01 15:37:41,51.03,-4.22,63.0,95,98,18.01,overcast clouds
657,Roebourne,AU,2020-11-01 15:37:41,-20.78,117.13,70.34,81,7,7.52,clear sky
658,Ketchikan,US,2020-11-01 15:37:41,55.34,-131.65,53.6,100,90,19.46,light rain
659,Doha,QA,2020-11-01 15:37:41,25.29,51.53,86.0,48,0,6.93,clear sky
660,Kabale,UG,2020-11-01 15:37:41,-1.25,29.99,60.26,89,29,2.26,light rain
661,Strathmore,CA,2020-11-01 15:37:42,51.05,-113.39,37.0,69,60,8.05,broken clouds
662,Charters Towers,AU,2020-11-01 15:37:42,-20.1,146.27,72.63,75,74,7.83,broken clouds
663,Samana,DO,2020-11-01 15:37:42,19.21,-69.34,86.0,79,40,9.17,scattered clouds
664,Boa Vista,BR,2020-11-01 15:37:42,2.82,-60.67,89.6,55,75,4.7,light rain
665,Belaya Gora,RU,2020-11-01 15:37:42,68.53,146.42,-9.35,88,100,7.29,overcast clouds
666,Malanje,AO,2020-11-01 15:37:42,-9.54,16.34,78.12,67,79,5.23,broken clouds
667,Sao Joao Da Barra,BR,2020-11-01 15:37:43,-21.64,-41.05,77.0,61,75,23.04,broken clouds
668,Batagay,RU,2020-11-01 15:37:43,67.63,134.63,-12.12,88,98,4.0,overcast clouds
669,Ekhabi,RU,2020-11-01 15:37:43,53.51,142.97,41.49,96,99,11.99,overcast clouds
670,Kota Kinabalu,MY,2020-11-01 15:37:43,5.97,116.07,77.0,100,40,9.17,scattered clouds
671,Deblin,PL,2020-11-01 15:37:44,51.56,21.85,44.01,49,0,5.73,clear sky
672,Kautokeino,NO,2020-11-01 15:37:44,69.01,23.04,37.02,91,100,21.56,light rain
673,Itamaraca,BR,2020-11-01 15:37:44,-7.75,-34.83,86.0,66,40,11.41,scattered clouds
674,Moses Lake,US,2020-11-01 15:35:43,47.13,-119.28,35.6,86,1,8.05,clear sky
675,Ocos,GT,2020-11-01 15:37:44,14.51,-92.19,84.2,83,40,2.62,scattered clouds
676,Peniche,PT,2020-11-01 15:37:44,39.36,-9.38,69.01,85,100,8.99,overcast clouds
677,Kimbe,PG,2020-11-01 15:37:44,-5.55,150.14,76.68,88,45,2.57,scattered clouds
678,Shellbrook,CA,2020-11-01 15:37:45,53.22,-106.4,28.4,68,90,13.87,overcast clouds
679,Bukachacha,RU,2020-11-01 15:37:45,52.98,116.92,16.16,89,75,3.85,broken clouds
680,Nyimba,ZM,2020-11-01 15:37:45,-14.56,30.81,83.75,34,78,6.49,broken clouds
681,Tucupita,VE,2020-11-01 15:37:45,9.06,-62.05,90.1,57,78,6.91,light rain
682,Vestmannaeyjar,IS,2020-11-01 15:37:45,63.44,-20.27,39.2,80,0,18.34,clear sky
683,Pasighat,IN,2020-11-01 15:37:46,28.07,95.33,71.85,69,50,1.99,scattered clouds
684,Yaan,NG,2020-11-01 15:37:46,7.38,8.57,90.01,51,75,2.53,broken clouds
685,Jiamusi,CN,2020-11-01 15:37:46,46.83,130.35,32.9,86,0,8.05,clear sky
686,Lufkin,US,2020-11-01 15:36:28,31.34,-94.73,66.0,72,1,5.82,clear sky
687,Los Llanos De Aridane,ES,2020-11-01 15:37:46,28.66,-17.92,84.2,32,0,10.29,clear sky
688,Odweyne,SO,2020-11-01 15:37:46,9.41,45.06,75.15,38,16,20.13,few clouds
689,Natitingou,BJ,2020-11-01 15:37:46,10.3,1.38,95.0,17,0,9.17,clear sky
690,Qeshm,IR,2020-11-01 15:37:47,26.96,56.27,78.8,57,0,4.7,clear sky
691,Andenes,NO,2020-11-01 15:37:47,69.31,16.12,44.6,75,75,12.75,broken clouds
692,Goose Creek,US,2020-11-01 15:37:47,32.98,-80.03,73.99,88,75,14.99,broken clouds
693,Aktash,RU,2020-11-01 15:37:47,50.3,87.73,18.43,81,0,3.62,clear sky
694,Balabac,PH,2020-11-01 15:37:47,7.99,117.06,81.21,80,100,9.37,light rain
695,Quatre Cocos,MU,2020-11-01 15:37:47,-20.21,57.76,71.6,64,40,8.05,scattered clouds
696,Myaundzha,RU,2020-11-01 15:37:47,63.05,147.19,-5.01,89,77,1.43,broken clouds
697,Dzhebariki-Khaya,RU,2020-11-01 15:37:48,62.22,135.8,-9.76,88,0,2.15,clear sky
698,Chipata,ZM,2020-11-01 15:37:48,-13.63,32.65,70.65,66,72,6.89,light rain
699,Estelle,US,2020-11-01 15:37:48,29.85,-90.11,68.0,63,1,6.93,clear sky
700,Talcahuano,CL,2020-11-01 15:37:48,-36.72,-73.12,53.6,87,90,4.7,overcast clouds
701,Zaraza,VE,2020-11-01 15:37:48,9.35,-65.32,86.52,71,80,5.55,light rain
702,Ust-Barguzin,RU,2020-11-01 15:37:48,53.45,108.98,22.14,88,79,3.22,broken clouds
703,Puerto Montt,CL,2020-11-01 15:35:07,-41.47,-72.94,60.8,77,0,6.93,clear sky
704,Khandyga,RU,2020-11-01 15:37:49,62.67,135.6,-10.95,87,2,1.99,clear sky
705,Phalaborwa,ZA,2020-11-01 15:37:49,-23.94,31.14,75.2,69,100,5.82,overcast clouds
706,Alenquer,BR,2020-11-01 15:37:13,-1.94,-54.74,91.4,63,20,9.17,few clouds
707,Shaoguan,CN,2020-11-01 15:37:49,24.8,113.58,69.31,75,94,2.8,overcast clouds
708,Asyut,EG,2020-11-01 15:36:24,27.18,31.18,84.2,45,40,13.87,scattered clouds
709,Lovozero,RU,2020-11-01 15:37:49,68.0,35.01,33.62,93,81,7.27,broken clouds
710,Aginskoye,RU,2020-11-01 15:37:49,51.1,114.53,21.07,91,81,9.15,broken clouds
711,Mananara,MG,2020-11-01 15:37:50,-16.17,49.77,68.2,76,34,4.74,scattered clouds
712,Zhezkazgan,KZ,2020-11-01 15:37:50,47.8,67.71,43.95,49,98,4.59,overcast clouds
713,Kieta,PG,2020-11-01 15:37:50,-6.22,155.63,79.29,72,0,1.72,clear sky
714,Maicao,CO,2020-11-01 15:37:50,11.38,-72.24,88.25,61,98,3.11,overcast clouds
715,Ornes,NO,2020-11-01 15:37:50,66.87,13.71,48.2,66,40,18.34,scattered clouds
716,Tashtagol,RU,2020-11-01 15:37:51,52.77,87.89,27.19,95,87,1.97,overcast clouds
717,Misratah,LY,2020-11-01 15:37:51,32.38,15.09,71.67,54,0,10.11,clear sky
718,Taungdwingyi,MM,2020-11-01 15:37:51,20.02,95.55,76.78,83,74,4.25,broken clouds
719,Sidney,AU,2020-11-01 15:35:04,-33.87,151.21,62.6,82,40,17.22,scattered clouds
720,Culebra,PR,2020-11-01 15:37:51,18.3,-65.3,87.8,55,40,17.22,scattered clouds
721,Porto Santo,PT,2020-11-01 15:37:51,33.07,-16.34,71.6,83,20,8.05,few clouds
722,Jian,CN,2020-11-01 15:37:51,27.12,114.98,63.32,81,100,8.05,light rain
723,Ndioum,SN,2020-11-01 15:37:52,16.51,-14.65,100.4,22,0,2.24,clear sky
724,Tokur,RU,2020-11-01 15:37:52,53.13,132.9,22.55,97,100,5.23,light snow
725,San Luis,AR,2020-11-01 15:37:52,-33.3,-66.34,79.84,17,0,5.75,clear sky
726,Jalingo,NG,2020-11-01 15:37:52,8.88,11.37,91.11,31,11,2.59,few clouds
727,Ushtobe,KZ,2020-11-01 15:37:52,45.25,77.98,44.02,58,85,4.16,overcast clouds
728,Florence,IT,2020-11-01 15:33:00,43.77,11.25,62.6,82,75,3.36,broken clouds
729,Zalesovo,RU,2020-11-01 15:37:53,53.99,84.74,28.87,98,50,7.31,scattered clouds
730,Korla,CN,2020-11-01 15:37:53,41.76,86.15,42.13,60,0,2.86,clear sky
731,Rutul,RU,2020-11-01 15:37:53,41.54,47.42,66.2,63,1,11.41,clear sky
732,Jardim,BR,2020-11-01 15:37:53,-21.48,-56.14,87.4,37,3,5.06,clear sky
733,Tabuk,PH,2020-11-01 15:37:53,17.42,121.44,74.68,93,100,3.4,overcast clouds
734,Pinehurst,US,2020-11-01 15:36:27,35.2,-79.47,55.4,93,90,4.7,light rain
735,Tilichiki,RU,2020-11-01 15:37:53,60.47,166.1,25.39,95,100,5.44,overcast clouds
736,Savalou,BJ,2020-11-01 15:37:53,7.93,1.98,91.94,41,100,3.74,overcast clouds
737,Nalut,LY,2020-11-01 15:37:54,30.33,10.85,70.59,36,0,5.32,clear sky
738,Andros Town,BS,2020-11-01 15:37:54,24.7,-77.77,84.2,74,40,9.17,scattered clouds
739,Nanton,CA,2020-11-01 15:37:54,50.35,-113.77,48.2,60,46,13.87,scattered clouds
740,Mayumba,GA,2020-11-01 15:37:54,-3.43,10.66,74.68,94,100,3.89,moderate rain
741,Chulumani,BO,2020-11-01 15:37:54,-16.41,-67.53,72.45,50,88,3.89,overcast clouds
742,Beruwala,LK,2020-11-01 15:37:54,6.48,79.98,80.1,77,38,3.36,scattered clouds
743,Nicolas Bravo,MX,2020-11-01 15:37:54,18.45,-88.92,80.6,88,75,11.41,broken clouds
744,Sao Desiderio,BR,2020-11-01 15:37:54,-12.36,-44.97,84.65,54,70,4.38,light rain
745,Kadoshkino,RU,2020-11-01 15:37:55,54.03,44.42,42.6,92,100,13.38,moderate rain
746,Maragogi,BR,2020-11-01 15:34:39,-9.01,-35.22,80.85,75,99,14.0,overcast clouds
747,Dalvik,IS,2020-11-01 15:37:55,65.97,-18.53,37.4,86,75,12.75,broken clouds
748,Sao Gabriel,BR,2020-11-01 15:37:55,-30.34,-54.32,72.81,45,0,7.47,clear sky
749,Dillon,US,2020-11-01 15:37:55,34.42,-79.37,64.4,93,90,11.41,light rain
750,Bubaque,GW,2020-11-01 15:37:55,11.28,-15.83,84.72,68,0,9.53,clear sky
751,Alice Springs,AU,2020-11-01 15:36:36,-23.7,133.88,75.2,22,0,9.17,clear sky
752,Sikonge,TZ,2020-11-01 15:37:56,-5.63,32.77,87.8,29,40,11.41,scattered clouds
753,Impfondo,CG,2020-11-01 15:37:56,1.64,18.07,75.69,92,97,5.57,moderate rain
754,Tatarsk,RU,2020-11-01 15:37:56,55.22,75.98,39.33,78,100,10.2,overcast clouds
755,Fort Nelson,CA,2020-11-01 15:37:56,58.81,-122.7,15.8,85,75,8.05,broken clouds
756,Laguna,US,2020-11-01 15:37:56,38.42,-121.42,46.4,81,1,1.95,haze
757,Ocean City,US,2020-11-01 15:37:47,39.28,-74.57,60.01,67,20,10.29,few clouds
758,Yagodnoye,RU,2020-11-01 15:37:56,62.55,149.67,3.43,90,79,2.53,broken clouds
759,Mwinilunga,ZM,2020-11-01 15:37:56,-11.74,24.43,79.23,30,23,4.9,few clouds
760,Camargo,MX,2020-11-01 15:37:56,27.67,-105.17,73.35,22,41,10.27,scattered clouds
761,San Vicente,AR,2020-11-01 15:37:57,-26.62,-54.13,78.28,33,16,2.91,few clouds
762,Adrar,MR,2020-11-01 15:37:57,20.5,-10.07,89.37,12,99,12.08,overcast clouds
763,Marsa Matruh,EG,2020-11-01 15:37:57,31.35,27.25,73.4,56,40,10.42,scattered clouds
764,Sakakah,SA,2020-11-01 15:37:57,29.97,40.21,86.0,16,0,4.7,clear sky
765,Giyani,ZA,2020-11-01 15:37:57,-23.3,30.72,78.78,44,100,8.9,overcast clouds
766,Sikasso,ML,2020-11-01 15:37:57,10.92,-7.0,94.89,21,18,6.04,few clouds
767,Togur,RU,2020-11-01 15:37:57,58.36,82.83,35.44,95,100,12.91,light rain
768,Dedovichi,RU,2020-11-01 15:37:58,57.55,29.95,37.44,85,0,5.19,clear sky
769,Mehran,IR,2020-11-01 15:37:58,33.12,46.16,62.6,23,0,6.93,clear sky
770,Caetite,BR,2020-11-01 15:37:58,-14.07,-42.48,80.64,62,68,5.48,light rain
771,Acajutla,SV,2020-11-01 15:33:59,13.59,-89.83,82.4,58,0,2.24,clear sky
772,Kasukabe,JP,2020-11-01 15:37:58,35.98,139.75,63.0,54,100,3.62,overcast clouds
773,Ambon,ID,2020-11-01 15:34:39,-3.7,128.18,82.0,93,88,7.43,overcast clouds
774,Mporokoso,ZM,2020-11-01 15:37:58,-9.37,30.12,70.95,56,92,2.44,light rain
775,Praia Da Vitoria,PT,2020-11-01 15:38:01,38.73,-27.07,73.4,83,75,17.09,broken clouds
776,Chik,RU,2020-11-01 15:38:01,54.99,82.43,37.4,89,0,13.42,clear sky
777,Ashti,IN,2020-11-01 15:38:01,19.38,76.23,74.21,57,0,5.55,clear sky
778,Qom,IR,2020-11-01 15:33:51,34.64,50.88,62.38,28,41,4.85,scattered clouds
779,Constantine,DZ,2020-11-01 15:38:02,36.37,6.61,71.6,40,0,10.29,clear sky
780,Pachino,IT,2020-11-01 15:38:02,36.72,15.09,71.01,75,33,3.71,scattered clouds
781,Gasa,PS,2020-11-01 15:38:02,31.5,34.47,77.0,65,40,9.17,scattered clouds
782,Ornskoldsvik,SE,2020-11-01 15:37:04,63.29,18.72,46.4,93,90,20.8,overcast clouds
783,Olkhovka,RU,2020-11-01 15:38:02,53.21,60.61,37.65,87,100,13.8,overcast clouds
784,Rovaniemi,FI,2020-11-01 15:38:02,66.5,25.72,42.8,100,90,18.34,overcast clouds
785,Kongolo,CD,2020-11-01 15:38:02,-5.38,27.0,76.48,78,13,0.98,few clouds
786,Oparino,RU,2020-11-01 15:38:02,59.85,48.28,27.01,96,16,1.25,few clouds
787,Darhan,MN,2020-11-01 15:38:03,49.49,105.92,20.66,76,0,1.7,clear sky
788,Calabozo,VE,2020-11-01 15:38:03,8.92,-67.43,83.32,80,85,5.1,overcast clouds
789,Miraflores,MX,2020-11-01 15:38:03,19.22,-98.81,62.6,55,5,3.36,clear sky
790,Irbit,RU,2020-11-01 15:38:03,57.67,63.07,30.36,96,0,4.79,clear sky
791,Hermiston,US,2020-11-01 15:38:03,45.84,-119.29,37.99,86,1,4.7,clear sky
792,Arlit,NE,2020-11-01 15:38:03,18.74,7.39,86.81,13,67,19.44,broken clouds
793,Quimper,FR,2020-11-01 15:38:04,48.0,-4.1,60.8,100,90,18.34,heavy intensity drizzle
794,Pulandian,CN,2020-11-01 15:38:04,39.4,121.97,42.8,53,0,2.24,light rain
795,Almaznyy,RU,2020-11-01 15:38:04,48.04,40.05,59.0,87,40,15.66,scattered clouds
796,Tabas,IR,2020-11-01 15:38:04,33.6,56.92,69.8,15,0,2.24,clear sky
797,Ouallam,NE,2020-11-01 15:38:04,14.32,2.09,96.85,10,43,10.67,scattered clouds
798,Pangnirtung,CA,2020-11-01 15:38:05,66.15,-65.71,13.59,88,96,3.36,overcast clouds
799,Kihei,US,2020-11-01 15:37:26,20.79,-156.47,71.6,78,1,3.36,clear sky
800,Ust-Kulom,RU,2020-11-01 15:38:05,61.69,53.69,27.52,98,1,3.42,clear sky
801,Cochrane,CA,2020-11-01 15:36:57,51.18,-114.47,41.0,56,90,8.05,overcast clouds
802,Port-Gentil,GA,2020-11-01 15:38:05,-0.72,8.78,84.2,74,40,12.75,scattered clouds
803,Bonaventure,CA,2020-11-01 15:38:05,48.05,-65.49,39.2,64,76,13.87,broken clouds
804,Feni,BD,2020-11-01 15:38:06,23.02,91.41,73.6,94,100,3.33,overcast clouds
805,Rosa Zarate,EC,2020-11-01 15:38:06,0.33,-79.47,83.07,65,94,1.1,overcast clouds
806,Chudniv,UA,2020-11-01 15:38:06,50.05,28.12,45.03,86,100,7.78,overcast clouds
807,Lucapa,AO,2020-11-01 15:38:06,-8.42,20.74,77.11,74,19,2.64,few clouds
808,Maiduguri,NG,2020-11-01 15:38:06,11.85,13.16,89.33,18,41,13.11,scattered clouds
809,Helong,CN,2020-11-01 15:38:07,42.54,129.0,32.81,86,0,4.29,clear sky
810,Morgan City,US,2020-11-01 15:38:07,29.7,-91.21,69.01,72,1,10.29,clear sky
811,Kaka,TM,2020-11-01 15:38:07,37.35,59.61,62.51,28,0,4.38,clear sky
812,Cariati,IT,2020-11-01 15:38:07,39.49,16.96,68.0,72,0,4.7,clear sky
813,Dubbo,AU,2020-11-01 15:38:07,-32.25,148.62,51.8,87,0,9.17,clear sky
814,Chipinge,ZW,2020-11-01 15:38:08,-20.19,32.62,69.53,57,44,6.69,scattered clouds
815,Storforshei,NO,2020-11-01 15:38:08,66.4,14.52,48.2,66,75,6.93,broken clouds
816,Nishihara,JP,2020-11-01 15:38:08,26.18,127.76,73.4,73,20,3.36,few clouds
817,Lensk,RU,2020-11-01 15:38:08,60.73,114.93,0.16,90,0,4.23,clear sky
818,Sarankhola,BD,2020-11-01 15:38:08,22.31,89.79,75.51,96,100,4.0,overcast clouds
